# Reference data created by proj.4
#
# code,lat,lon,east,north
EPSG:32659,31.2140153178096,171.259408171602,524709.235500021,3453349.588384092
EPSG:32759,-19.8470370036422,171.668765909511,570024.967564744,7805306.680247209
EPSG:32759,-28.4749971284254,169.87812908866,390178.433390429,6849665.281376365
EPSG:32759,-10.3662395378393,169.08625731062,290464.828414819,8853464.479060272
EPSG:32660,-1.27854334761754,176.567145357143,451845.566295699,-141321.749400334
EPSG:32660,43.0758501085315,180.301728141401,768797.346815626,4774530.401675382
EPSG:32660,-0.769126176053625,177.084246631803,509373.705265225,-85011.695484827
EPSG:32760,-73.7443210313623,174.75537918951,429881.750826825,1815167.267956677
EPSG:32760,-9.52761230497532,176.068911288521,397808.645036144,8946678.179337719
EPSG:32760,-23.376356332421,176.827843285068,482406.391107448,7414806.218070772
EPSG:3301,60.7911196343692,22.3242739253612,408687.716227191,6740846.929687929
EPSG:3301,57.6676347220039,23.1301714322751,448085.962226826,6392052.956880790
EPSG:3301,56.4848899328484,26.2357647517735,637807.080310651,6262257.912039627
EPSG:3942,48.5599004810705,-4.16786540299265,1167971.812276076,1952904.734315074
EPSG:3942,50.6593942290121,0.405007923036226,1514334.542459992,2169100.156880119
EPSG:3942,47.6864802511087,5.68253354303241,1902368.584941660,1836108.032182358
EPSG:3943,50.8835033376587,1.44550770182967,1589530.840992762,3080219.209902554
EPSG:3943,48.5057699877107,3.18567166449618,1713784.045903219,2812872.510570563
EPSG:3943,50.308641959321,-1.82599616991391,1353507.096052017,3024619.348788520
EPSG:3944,48.1700850114125,0.919072264211934,1544831.473927520,3665850.811807597
EPSG:3944,50.2854829499795,-4.17155559495285,1186373.355572876,3922504.547424403
EPSG:3944,49.4883549429161,-4.39322939912766,1162559.247568796,3835123.660143203
EPSG:3945,50.6843384055638,3.09182597770067,1706522.157427545,4833038.139720063
EPSG:3945,50.6486600393479,1.20521485801463,1572443.188586050,4830458.532506485
EPSG:3945,51.0474645396663,-3.84637259261341,1217726.023331389,4894034.273397092
EPSG:3946,49.9724490502636,8.83640273151738,2119303.022816790,5657387.938861583
EPSG:3946,48.4601166864247,8.969792103394,2141482.388609267,5490118.236426137
EPSG:3946,47.7253406510471,1.59309434817645,1594419.474548335,5392748.118578557
EPSG:3947,49.9043380597091,-3.42824240789027,1238163.977686624,6542030.642703272
EPSG:3947,47.8008854259033,-4.15422722094548,1164800.311810040,6313491.652186597
EPSG:3947,50.1401131775789,6.24845015626217,1932490.936926919,6554152.785820344
EPSG:3948,48.2186607950047,-2.55785331294385,1287388.846633430,7239190.266718723
EPSG:3948,50.8713174591198,1.01869218477238,1560381.739648917,7521244.454364161
EPSG:3948,49.391665335531,4.04715174229592,1776033.054180214,7355276.879394755
EPSG:3949,49.9820515442291,6.74845069142584,1968755.322082314,8315855.486903100
EPSG:3949,47.9564997593264,6.62529194505316,1970684.636108227,8090431.101557627
EPSG:3949,50.2869155006858,5.9695645517655,1911616.916997610,8347272.753530272
EPSG:3950,50.2408475057018,1.05439000819166,1561232.435440068,9228592.609821899
EPSG:3950,48.5722573919263,0.619240214027259,1524299.354408091,9044007.111880809
EPSG:3950,49.9651266115217,10.0279460626169,2203453.644905361,9219792.675836228
EPSG:3059,58.0451700012986,26.1108649975991,624602.012498211,435686.891130162
EPSG:3059,56.6863907793638,21.0212108506214,317558.096267439,286441.961647282
EPSG:3059,56.0693638050473,25.9678686946193,622502.694151595,215545.404409399
EPSG:2180,52.3735332336171,21.097433196704,642737.450989480,502913.100191338
EPSG:2180,49.5698342859738,23.6043944445433,832761.626620618,199344.647588654
EPSG:2180,49.7968836263934,17.2470529630534,373884.046611594,215865.906267403
EPSG:2176,54.410794137386,14.6382977374711,5476517.087632818,6031236.882068166
EPSG:2176,51.4745561403665,15.0640726228565,5504451.370068475,5704444.100324628
EPSG:2176,51.9895975041882,15.5382865317972,5536974.041331671,5761879.250999107
EPSG:2177,50.1309484731101,16.7818148555601,6412906.623334280,5555695.374083083
EPSG:2177,49.6439447236976,18.3771040145135,6527233.776887991,5500889.269000507
EPSG:2177,53.2312089650496,16.5378342075861,6402369.970926037,5900894.937503521
EPSG:2178,49.1162864429905,19.6515651770076,7401571.379920366,5443016.621840177
EPSG:2178,51.7452079482398,21.5608872310419,7538735.805190713,5734701.422691531
EPSG:2178,51.9085618607085,20.7818855968469,7484990.998882543,5752749.039565865
EPSG:2179,53.0497959110242,25.0967115928429,8573538.528265901,5880271.712103434
EPSG:2179,50.3488012936734,23.9694410727428,8497825.114380650,5579215.868476141
EPSG:2179,52.7069872763354,24.2769063792203,8518714.879472123,5841599.034569920
EPSG:3008,56.477798465253,13.7195536736643,163529.065972323,6261785.647080286
EPSG:3008,58.7160865763203,12.9338687385741,117194.224957595,6511181.724056301
EPSG:3008,59.3131504729384,12.2394456068322,78210.969471944,6578232.536651955
EPSG:21781,47.5306491920165,7.55087811333162,608453.345582639,264441.147108637
EPSG:21781,47.1524544215622,6.399035479565,521159.089286527,222910.747645586
EPSG:21781,46.7800480394318,8.41189565368906,674324.501841715,181446.621066249
